Temporada,Minutos,Rebotes,Assistencias,Bloqueios,Desarmes,Faltas,Tunovers,Pontos,FG_Tentativas,FG_Acertos,3PT_Tentativas,3PT_Acertos,FT_Tentativas,FT_Acertos,Placar_Denver,Placar_Adversario,Dia_semana,Mes,%FG,%3PT,%FT,ATL,BKN,BOS,CHA,CHI,CLE,DAL,DET,GS,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NO,NY,OKC,ORL,PHI,PHX,POR,SA,SAC,TOR,UTAH,WSH,casa,fora,D,V,Leste,Oeste
2016.0,22.0,7.0,1.0,1.0,1.0,6.0,2.0,10.0,11.0,4.0,0.0,0.0,3.0,2.0,87.0,93.0,2.0,12.0,0.36,,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016.0,17.0,3.0,2.0,0.0,1.0,4.0,2.0,7.0,7.0,3.0,1.0,1.0,0.0,0.0,112.0,122.0,0.0,12.0,0.43,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,26.0,7.0,5.0,1.0,1.0,4.0,3.0,22.0,19.0,10.0,2.0,1.0,2.0,1.0,86.0,101.0,6.0,12.0,0.53,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,22.0,9.0,2.0,0.0,1.0,3.0,2.0,13.0,7.0,5.0,2.0,1.0,2.0,2.0,104.0,96.0,3.0,12.0,0.71,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2016.0,30.0,10.0,5.0,0.0,0.0,1.0,3.0,15.0,7.0,5.0,0.0,0.0,6.0,5.0,107.0,111.0,2.0,12.0,0.71,,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,23.0,3.0,2.0,1.0,0.0,2.0,0.0,13.0,8.0,6.0,1.0,0.0,2.0,1.0,125.0,130.0,0.0,12.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,21.0,10.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,1.0,2.0,0.0,6.0,5.0,88.0,97.0,5.0,12.0,0.2,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,21.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,112.0,100.0,2.0,12.0,0.75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2016.0,22.0,7.0,1.0,0.0,1.0,1.0,1.0,9.0,3.0,3.0,0.0,0.0,3.0,3.0,114.0,108.0,1.0,12.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2016.0,25.0,6.0,4.0,0.0,1.0,5.0,2.0,19.0,10.0,5.0,2.0,1.0,8.0,8.0,111.0,108.0,5.0,12.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2016.0,17.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,74.0,85.0,2.0,12.0,0.33,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,106.0,105.0,4.0,12.0,0.57,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2016.0,10.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,3.0,1.0,1.0,0.0,0.0,90.0,99.0,3.0,12.0,0.5,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2016.0,25.0,6.0,2.0,2.0,0.0,1.0,1.0,8.0,7.0,4.0,1.0,0.0,2.0,0.0,74.0,92.0,1.0,12.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2016.0,19.0,6.0,0.0,0.0,1.0,3.0,3.0,8.0,3.0,2.0,1.0,1.0,4.0,3.0,81.0,92.0,6.0,11.0,0.67,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,12.0,2.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,80.0,91.0,5.0,11.0,0.75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,24.0,6.0,2.0,0.0,0.0,5.0,1.0,16.0,13.0,7.0,1.0,0.0,3.0,2.0,94.0,111.0,2.0,11.0,0.54,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,27.0,11.0,2.0,1.0,2.0,0.0,1.0,11.0,7.0,3.0,0.0,0.0,7.0,5.0,105.0,118.0,0.0,11.0,0.43,,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,18.0,4.0,1.0,0.0,1.0,3.0,0.0,6.0,6.0,2.0,1.0,0.0,2.0,2.0,107.0,114.0,5.0,11.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,32.0,12.0,0.0,3.0,2.0,2.0,0.0,23.0,13.0,8.0,1.0,1.0,6.0,6.0,98.0,109.0,3.0,11.0,0.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,98.0,2.0,11.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2016.0,18.0,6.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,81.0,105.0,6.0,11.0,0.67,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,6.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,107.0,98.0,5.0,11.0,0.33,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2016.0,14.0,5.0,4.0,0.0,2.0,0.0,2.0,8.0,7.0,4.0,0.0,0.0,1.0,0.0,103.0,102.0,3.0,11.0,0.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2016.0,16.0,2.0,1.0,0.0,2.0,2.0,1.0,10.0,3.0,3.0,0.0,0.0,4.0,4.0,108.0,104.0,1.0,11.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2016.0,17.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,104.0,119.0,5.0,11.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,18.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,4.0,3.0,84.0,96.0,4.0,11.0,0.25,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,24.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,93.0,117.0,0.0,11.0,0.44,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2016.0,18.0,9.0,1.0,0.0,0.0,3.0,2.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,78.0,95.0,5.0,10.0,0.62,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2016.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,85.0,3.0,10.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,40.0,16.0,8.0,5.0,1.0,4.0,4.0,29.0,14.0,9.0,0.0,0.0,14.0,11.0,111.0,105.0,3.0,4.0,0.64,,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,20.0,8.0,4.0,0.0,0.0,2.0,1.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,109.0,91.0,2.0,4.0,0.5,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,31.0,6.0,3.0,1.0,1.0,5.0,3.0,23.0,16.0,8.0,5.0,1.0,6.0,6.0,105.0,106.0,6.0,4.0,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,29.0,12.0,5.0,0.0,2.0,1.0,7.0,23.0,13.0,9.0,2.0,2.0,4.0,3.0,122.0,106.0,5.0,4.0,0.69,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,34.0,19.0,9.0,1.0,5.0,3.0,2.0,12.0,17.0,6.0,5.0,0.0,0.0,0.0,104.0,110.0,3.0,4.0,0.35,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,34.0,12.0,4.0,0.0,0.0,2.0,1.0,21.0,18.0,10.0,2.0,0.0,2.0,1.0,134.0,131.0,2.0,4.0,0.56,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,35.0,10.0,7.0,0.0,2.0,2.0,1.0,19.0,16.0,9.0,2.0,0.0,1.0,1.0,116.0,113.0,6.0,4.0,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,37.0,13.0,10.0,0.0,0.0,4.0,2.0,26.0,16.0,11.0,3.0,2.0,3.0,2.0,114.0,122.0,4.0,3.0,0.69,0.67,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,36.0,8.0,8.0,2.0,0.0,4.0,3.0,17.0,14.0,7.0,6.0,1.0,2.0,2.0,113.0,122.0,2.0,3.0,0.5,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,18.0,13.0,2.0,0.0,0.0,3.0,0.0,8.0,14.0,4.0,3.0,0.0,0.0,0.0,90.0,115.0,0.0,3.0,0.29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,34.0,16.0,5.0,0.0,1.0,2.0,4.0,30.0,18.0,12.0,2.0,1.0,5.0,5.0,125.0,117.0,4.0,3.0,0.67,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,29.0,10.0,7.0,0.0,0.0,2.0,3.0,16.0,10.0,8.0,0.0,0.0,0.0,0.0,126.0,113.0,3.0,3.0,0.8,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,40.0,13.0,8.0,1.0,0.0,3.0,5.0,22.0,14.0,7.0,3.0,0.0,8.0,8.0,124.0,125.0,1.0,3.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,22.0,5.0,4.0,1.0,0.0,5.0,3.0,16.0,14.0,7.0,2.0,1.0,1.0,1.0,105.0,109.0,6.0,3.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,30.0,14.0,10.0,0.0,0.0,2.0,2.0,17.0,12.0,7.0,1.0,0.0,3.0,3.0,129.0,114.0,4.0,3.0,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,24.0,9.0,4.0,0.0,1.0,2.0,1.0,18.0,13.0,8.0,3.0,0.0,2.0,2.0,129.0,101.0,1.0,3.0,0.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,30.0,14.0,2.0,0.0,2.0,1.0,2.0,20.0,12.0,7.0,3.0,1.0,5.0,5.0,105.0,92.0,6.0,3.0,0.58,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,27.0,10.0,7.0,1.0,4.0,4.0,7.0,21.0,10.0,8.0,2.0,1.0,6.0,4.0,119.0,99.0,5.0,3.0,0.8,0.5,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,33.0,14.0,4.0,0.0,1.0,1.0,4.0,31.0,15.0,13.0,0.0,0.0,8.0,5.0,102.0,112.0,6.0,3.0,0.87,,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2017.0,30.0,14.0,10.0,0.0,1.0,1.0,3.0,13.0,10.0,6.0,0.0,0.0,2.0,1.0,110.0,98.0,3.0,3.0,0.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,33.0,16.0,10.0,1.0,0.0,1.0,3.0,19.0,10.0,6.0,3.0,3.0,4.0,4.0,125.0,107.0,2.0,3.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,33.0,11.0,6.0,1.0,1.0,3.0,2.0,10.0,11.0,5.0,2.0,0.0,0.0,0.0,98.0,105.0,6.0,2.0,0.45,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,15.0,5.0,7.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,129.0,109.0,5.0,2.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,26.0,11.0,2.0,0.0,0.0,3.0,1.0,4.0,7.0,2.0,2.0,0.0,0.0,0.0,100.0,116.0,4.0,2.0,0.29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,34.0,14.0,4.0,3.0,1.0,5.0,2.0,15.0,19.0,6.0,5.0,2.0,2.0,1.0,99.0,112.0,3.0,2.0,0.32,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,36.0,21.0,12.0,0.0,2.0,3.0,6.0,17.0,13.0,7.0,0.0,0.0,4.0,3.0,132.0,110.0,1.0,2.0,0.54,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,38.0,13.0,4.0,2.0,0.0,2.0,5.0,27.0,18.0,9.0,2.0,1.0,10.0,8.0,109.0,125.0,6.0,2.0,0.5,0.5,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,37.0,9.0,5.0,0.0,2.0,2.0,2.0,40.0,23.0,17.0,3.0,2.0,5.0,4.0,131.0,123.0,5.0,2.0,0.74,0.67,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,34.0,15.0,3.0,0.0,0.0,4.0,0.0,18.0,17.0,8.0,3.0,2.0,0.0,0.0,106.0,117.0,3.0,2.0,0.47,0.67,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,24.0,4.0,9.0,0.0,1.0,5.0,2.0,13.0,9.0,5.0,1.0,0.0,3.0,3.0,110.0,87.0,1.0,2.0,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
